,Id,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type
238,239,Фитнес-клуб «Лагуна»,Северный административный округ,район Ховрино,"Фестивальная улица, дом 28, строение 1",(495) 234-47-47,55.860923,37.503361,зал тренажерный №2,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,09:00-23:00,09:00-23:00,train_gym
239,240,Фитнес-клуб «Марина клаб»,Северный административный округ,Войковский район,"Ленинградское шоссе, дом 25А, строение 4",(495) 363-60-61,55.827398,37.478217,зал тренажерный №2,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,train_gym
240,241,Фитнес-клуб «Ворлд класс Метрополис»,Северный административный округ,Войковский район,"Ленинградское шоссе, дом 16А, строение 7",(495) 788-00-00,55.824317246,37.495435283,зал тренажерный №4,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-00:00,train_gym
241,242,Фитнес-клуб «Ворлд класс Метрополис»,Северный административный округ,Войковский район,"Ленинградское шоссе, дом 16А, строение 7",(495) 788-00-00,55.824117941,37.495381639,зал тренажерный №3,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-00:00,train_gym
242,243,Фитнес-клуб «Ворлд класс Метрополис»,Северный административный округ,Войковский район,"Ленинградское шоссе, дом 16А, строение 7",(495) 788-00-00,55.823906555,37.4955533,зал тренажерный №2,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-00:00,train_gym
243,244,"Спортивный комплекс «Дворец детского спорта», стр.2",Центральный административный округ,Таганский район,"Рабочая улица, дом 53, строение 2",(495) 670-21-70,55.739695528,37.691449181,зал тренажерный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,train_gym
244,245,Спортивный комплекс «Савёлки»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, Озёрная аллея, дом 2",(495) 681-01-48,55.987539983,37.224472245,зал тренажерный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,train_gym
245,246,Спортивный комплекс «Малино»,Зеленоградский административный округ,район Старое Крюково,"город Зеленоград, корпус 860",(495) 681-01-48,55.973133042,37.19931491,зал тренажерный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,train_gym
246,247,"Спортивный комплекс «Юность», к.813",Зеленоградский административный округ,район Старое Крюково,"город Зеленоград, корпус 813",(499) 729-84-21,55.977017523,37.187016982,зал тренажерный,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,train_gym
247,248,"Спортивный комплекс «Юность», к.443",Зеленоградский административный округ,район Матушкино,"город Зеленоград, корпус 443",(499) 735-59-30,55.993160302,37.206829118,"зал тренажерный, «Зал тяжелой атлетики»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,train_gym
248,249,Досуговый центр «Наш Мир»,Юго-Восточный административный округ,район Капотня,"2-й квартал Капотня, дом 5",(495) 355-01-35,55.640159187,37.799038079,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
249,250,Хоккейно-тренировочный центр «БиЛайк Дубровка»,Юго-Восточный административный округ,Южнопортовый район,"Новоостаповская улица, дом 5, строение 2",(800) 707-74-15,55.723284352,37.676882699,зал тренажерный,08:00-23:55,08:00-23:55,08:00-23:55,08:00-23:55,08:00-23:55,08:00-23:55,08:00-23:55,train_gym
250,251,Фитнес-клуб «Олимпик»,Северо-Восточный административный округ,район Южное Медведково,"Полярная улица, дом 10, строение 1",(495) 748-82-58,55.874444991,37.63847068,зал тренажерный,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,08:00-22:00,08:00-22:00,train_gym
251,252,Административно-спортивный центр «Госпитальный»,Центральный административный округ,Басманный район,"улица Госпитальный Вал, дом 1А, строение 1",(495) 198-08-03,55.770378809,37.702655129,зал тренажерный №4,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,train_gym
252,253,Теннисный клуб «Про Клуб»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, Озёрная аллея, дом 8",(495) 150-34-47,55.98658988,37.225130379,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
253,254,Фитнес-клуб «Клуб 18»,Южный административный округ,район Нагатино-Садовники,"1-й Нагатинский проезд, дом 15",(495) 604-43-47,55.674113763,37.633099954,зал тренажерный,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,train_gym
254,255,Ледовый комплекс «Южный лед»,Юго-Западный административный округ,район Южное Бутово,"улица Маршала Савицкого, дом 8",(495) 142-41-32,55.506247161,37.585977622,зал тренажерный,06:30-23:55,06:30-23:55,06:30-23:55,06:30-23:55,06:30-23:55,06:30-23:55,06:30-23:55,train_gym
255,256,Фитнес-клуб «Виннер Фитнес»,Юго-Восточный административный округ,район Текстильщики,"8-я улица Текстильщиков, дом 8",(499) 178-60-18,55.704047,37.740498,зал тренажерный,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,07:00-23:55,09:00-23:00,09:00-23:00,train_gym
256,257,Досуговый центр «Патриот»,Восточный административный округ,район Гольяново,"Новосибирская улица, дом 11",(495) 467-74-33,55.816425556,37.818673288,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
257,258,Досуговый центр «Форвард»,Восточный административный округ,район Гольяново,"Хабаровская улица, дом 23, корпус 1",(499) 164-19-83,55.826448357,37.822409163,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
258,259,Досуговый центр «Гармония»,Восточный административный округ,район Гольяново,"Хабаровская улица, дом 18, корпус 1",(926) 232-22-27,55.824501955,37.826501649,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
259,260,"Многофункциональный спортивный комплекс «Формула воды», ул. Ибрагимова",Восточный административный округ,район Соколиная Гора,"улица Ибрагимова, дом 32",(495) 681-01-48,55.788702345,37.730781047,"зал тренажерный, «Зал №43»",08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
260,261,Фитнес-клуб «Москоу Фит»,Восточный административный округ,район Соколиная Гора,"Большая Семёновская улица, дом 11, строение 1",(499) 379-37-99,55.782833,37.703683,зал тренажерный,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,train_gym
261,262,Спортивный комплекс образовательного учреждения,Троицкий административный округ,поселение Кленовское,"поселение Кленовское, село Кленово, Центральная улица, дом 3",(495) 865-63-72,55.322511977,37.345387749,зал тренажерный,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,15:00-21:00,train_gym
262,263,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Северное Бутово,"Старокачаловская улица, дом 22",(495) 713-68-63,55.570327606,37.585437123,зал тренажерный,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-21:00,08:00-21:00,train_gym
263,264,Спортивный комплекс образовательного учреждения,Северо-Восточный административный округ,Алтуфьевский район,"Стандартная улица, дом 4А",(499) 480-65-00,55.882868,37.572351,зал тренажерный,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,12:00-19:00,12:00-19:00,train_gym
264,265,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Косино-Ухтомский,"Златоустовская улица, дом 3",(499) 797-34-12,55.704075,37.865099,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,закрыто,train_gym
265,266,Фитнес-клуб «Фиткервс»,Северо-Восточный административный округ,район Бибирево,"Алтуфьевское шоссе, дом 72",(926) 688-02-13,55.890193659,37.588073971,зал тренажерный,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-15:00,закрыто,train_gym
266,267,Ледовый центр «Медведково»,Северо-Восточный административный округ,район Южное Медведково,"Заповедная улица, дом 5",(499) 186-17-01,55.866092818,37.634190453,зал тренажерный,16:00-20:30,16:00-20:30,16:00-20:30,16:00-20:30,16:00-20:30,закрыто,закрыто,train_gym
267,268,Фитнес-клуб «Энергия»,Северо-Восточный административный округ,Лосиноостровский район,"Янтарный проезд, дом 9",(904) 568-19-73,55.868460592,37.681151123,зал тренажерный №1,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,train_gym
268,269,Фитнес-клуб «Фитнес Лэнд»,Северо-Восточный административный округ,Лосиноостровский район,"Анадырский проезд, дом 63А",(495) 664-30-42,55.880253461,37.70863644,зал тренажерный №2,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,09:00-22:00,09:00-22:00,train_gym
269,270,Фитнес-клуб «Фитнес Лэнд»,Северо-Восточный административный округ,Лосиноостровский район,"Анадырский проезд, дом 63А",(495) 664-30-42,55.880440416,37.708885886,"зал тренажерный №1, «кардиозона»",08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,09:00-22:00,09:00-22:00,train_gym
270,271,Фитнес-клуб «Бизнес центр «Алексеевская башня»,Северо-Восточный административный округ,Алексеевский район,"Ракетный бульвар, дом 16",(926) 590-04-73,55.817425981,37.656003547,"зал тренажерный №2, «Малый»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,train_gym
271,272,Фитнес-клуб «Философия фитнеса»,Северо-Восточный административный округ,Алексеевский район,"Зубарев переулок, дом 15, корпус 1",(967) 005-11-00,55.811406898,37.642754259,зал тренажерный,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,10:00-21:00,10:00-21:00,train_gym
272,273,Фитнес-клуб «Энергия»,Северо-Восточный административный округ,Лосиноостровский район,"Янтарный проезд, дом 9",(904) 568-19-73,55.868632522,37.681443483,зал тренажерный №2,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,train_gym
273,274,Фитнес-клуб «ТриЛаб»,Северо-Восточный административный округ,Алексеевский район,"проспект Мира, дом 102, строение 35",(903) 798-94-96,55.800106507,37.637407943,зал тренажерный,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,закрыто,закрыто,train_gym
274,275,Спортивный комплекс «Солнечный»,Западный административный округ,район Солнцево,"улица 50 лет Октября, дом 2Г",(495) 681-01-48,55.651783137,37.41457663,зал тренажерный,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,train_gym
275,276,Спортивный комплекс «Орехово-Борисово»,Южный административный округ,район Зябликово,"Ореховый проезд, дом 43А",(495) 681-01-48,55.614886936,37.73024946,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
276,277,Досуговый центр «Щукинец»,Северо-Западный административный округ,район Щукино,"улица Берзарина, дом 26",(499) 194-54-38,55.789455764,37.47664347,зал тренажерный,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,12:00-18:00,закрыто,train_gym
277,278,Досуговый центр «Щукинец»,Северо-Западный административный округ,район Щукино,"Новощукинская улица, дом 5",(499) 194-54-38,55.806708846,37.459093641,зал тренажерный,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,12:00-18:00,закрыто,train_gym
278,279,Досуговый центр «Щукинец»,Северо-Западный административный округ,район Щукино,"Живописная улица, дом 30, корпус 1",(499) 194-54-38,55.792148735,37.45500372,зал тренажерный,10:00-22:00,12:00-22:00,10:00-22:00,12:00-22:00,10:00-22:00,12:00-18:00,закрыто,train_gym
279,280,Спортивный комплекс «Речной»,Северный административный округ,район Левобережный,"Фестивальная улица, дом 4",(495) 681-01-48,55.8567,37.481945,зал тренажерный,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,train_gym
280,281,Стадион «Первомайский»,Восточный административный округ,район Измайлово,"Первомайская аллея, дом 2, строение 6",(499) 242-84-44,55.782492429,37.757478583,зал тренажерный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,train_gym
281,282,Фитнес-клуб «Фитнес Практика»,Западный административный округ,Можайский район,"улица Толбухина, дом 10, корпус 3",(495) 641-69-69,55.720953969,37.402948069,зал тренажерный,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,05:00-01:00,train_gym
282,283,Фитнес-клуб «Пирамида»,Юго-Западный административный округ,Академический район,"улица Дмитрия Ульянова, дом 31",(495) 128-89-69,55.684695469,37.585458055,зал тренажерный,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,08:00-00:00,08:00-00:00,train_gym
283,284,Фитнес-клуб «СПА-центр Петровского Путевого Дворца»,Северный административный округ,район Аэропорт,"Ленинградский проспект, дом 40",(495) 401-76-67,55.79307279,37.552560341,зал тренажерный,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,train_gym
284,285,Фитнес-клуб «Сити»,Восточный административный округ,район Новогиреево,"Кусковская улица, дом 20А",(495) 231-35-41,55.740121985,37.784177702,зал тренажерный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,10:00-22:00,10:00-22:00,train_gym
285,286,Спортивный комплекс «Олимпийская деревня-80»,Западный административный округ,район Тропарёво-Никулино,"улица Мичуринский Проспект, Олимпийская Деревня, дом 2",(495) 437-19-66,55.676472387,37.474337893,зал тренажерный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,train_gym
286,287,Фитнес-клуб «Ве Джим Зеленый»,Восточный административный округ,район Перово,"1-й проезд Перова Поля, дом 9, строение 10",(495) 665-51-59,55.750129,37.770426,зал тренажерный,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-22:00,09:00-22:00,train_gym
287,288,Спортивный комплекс среднего профессионального образовательного учреждения,Южный административный округ,Донской район,"улица Шаболовка, дом 39",(499) 236-72-46,55.717057156,37.609473767,зал тренажерный,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,train_gym
288,289,Фитнес-клуб «Прогресс»,Восточный административный округ,район Перово,"улица Плющева, дом 14",(965) 100-00-55,55.74310941,37.760811586,зал тренажерный,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,09:00-21:30,09:00-21:30,train_gym
289,290,Аквапарк «Центр семейного отдыха «Карибия»,Восточный административный округ,район Перово,"Зелёный проспект, дом 10Б",(495) 095-75-75,55.747844,37.778443,зал тренажерный,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,train_gym
290,291,Фитнес-клуб «Голдс Джим Лефорт»,Восточный административный округ,район Преображенское,"Электрозаводская улица, дом 27, строение 3",(495) 662-46-53,55.791488537,37.707004326,зал тренажерный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-22:00,09:00-22:00,train_gym
291,292,Спортивный комплекс образовательного учреждения,Южный административный округ,район Братеево,"Алма-Атинская улица, дом 9, корпус 3",(495) 341-44-73,55.639983008,37.77418621,зал тренажерный,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,train_gym
292,293,Фитнес-клуб «Голдс Джим Лефорт»,Восточный административный округ,район Преображенское,"Электрозаводская улица, дом 27, строение 3",(495) 662-46-53,55.791488537,37.707004326,зал тренажерный №1,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-22:00,09:00-22:00,train_gym
293,294,Фитнес-клуб «Спорттаун»,Восточный административный округ,район Косино-Ухтомский,"улица Медведева, дом 10",(495) 104-83-46,55.718149586,37.889376986,зал тренажерный №2,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-23:00,train_gym
294,295,Фитнес-клуб «Лайт-Фит» на Преображенской,Восточный административный округ,район Преображенское,"1-я улица Бухвостова, дом 3",(926) 950-26-04,55.801732246,37.705911863,зал тренажерный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-22:00,09:00-22:00,train_gym
295,296,Физкультурно-оздоровительный комплекс «Торпедо»,Южный административный округ,Даниловский район,"Автозаводская улица, дом 21, корпус 1",(495) 675-02-79,55.702721764,37.651753782,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
296,297,Спортивный комплекс образовательного учреждения,Северный административный округ,район Восточное Дегунино,"Керамический проезд, дом 59",(499) 480-65-00,55.884632665,37.564561843,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
297,298,Спортивный комплекс «Хамовники»,Центральный административный округ,район Хамовники,"3-я Фрунзенская улица, дом 5, корпус 1",(499) 242-41-61,55.719612955,37.578305991,зал тренажерный,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,09:00-20:00,09:00-20:00,train_gym
298,299,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Восточное Измайлово,"Измайловский проспект, дом 115",(495) 465-69-44,55.789688,37.812532,зал тренажерный,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,закрыто,закрыто,train_gym
299,300,Многофункциональный комплекс «Сходня»,Северо-Западный административный округ,район Южное Тушино,"улица Фабрициуса, дом 41",(495) 681-01-48,55.843820642,37.422886127,"зал тренажерный №2, «Кардиотренировок»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-23:00,08:00-23:00,train_gym
300,301,Многофункциональный комплекс «Сходня»,Северо-Западный административный округ,район Южное Тушино,"улица Фабрициуса, дом 41",(495) 681-01-48,55.843642564,37.422971958,"зал тренажерный №1, «Силовых тренировок»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-23:00,08:00-23:00,train_gym
301,302,Спортивный комплекс «Дмитровский»,Северный административный округ,Дмитровский район,"Вагоноремонтная улица, дом 2, строение 2",(495) 483-21-35,55.898767415,37.536710021,зал тренажерный,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,10:00-22:00,train_gym
302,303,Стадион «Янтарь»,Северо-Западный административный округ,район Строгино,"улица Маршала Катукова, дом 26",(495) 942-88-47,55.801738767,37.414065345,зал тренажерный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,train_gym
303,304,Спортивный клуб «База»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, корпус 317А, строение 1",(495) 681-01-48,55.997157109,37.216553081,зал тренажерный,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,train_gym
304,305,Административно-спортивный центр «Госпитальный»,Центральный административный округ,Басманный район,"улица Госпитальный Вал, дом 1А, строение 1",(495) 198-08-03,55.770482457,37.702928108,"зал тренажерный №5, «кардиозона»",10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,train_gym
305,306,Спортивный зал культурно-спортивного центра «Форвард»,Восточный административный округ,район Гольяново,"Амурская улица, дом 19",(495) 462-02-91,55.813532047,37.788287162,"зал тренажерный, «Секция армрестлинга»",08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
306,307,Фитнес-клуб «ФронтФит»,Северо-Восточный административный округ,район Марфино,"улица Кашёнкин Луг, дом 8, корпус 3",(985) 469-29-29,55.82582782,37.596300293,зал тренажерный,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,train_gym
307,308,Фитнес-клуб «Геракл»,Юго-Западный административный округ,Академический район,"улица Кржижановского, дом 24/35, корпус 3",(929) 927-84-11,55.67692,37.578073,зал тренажерный,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,train_gym
308,309,Лаборатория фитнеса «Капсула»,Северо-Восточный административный округ,Останкинский район,"Аргуновская улица, дом 10, корпус 1",(495) 150-55-82,55.816438367,37.621218548,зал тренажерный №1,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-16:00,закрыто,train_gym
309,310,Лаборатория фитнеса «Капсула»,Северо-Восточный административный округ,Останкинский район,"Аргуновская улица, дом 10, корпус 1",(495) 150-55-82,55.816442898,37.62112333,зал тренажерный №3,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-00:00,08:00-16:00,закрыто,train_gym
310,311,Досуговый центр «В Серебряниках»,Центральный административный округ,Таганский район,"Серебрянический переулок, дом 7, строение 1",(495) 916-25-91,55.750494109,37.647444744,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
311,312,Досуговый центр «Щукинец»,Северо-Западный административный округ,район Щукино,"улица Гамалеи, дом 18, строение 2",(499) 194-54-38,55.800908128,37.459500017,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
312,313,Фитнес-клуб «Пауэр зон»,Северо-Восточный административный округ,Бабушкинский район,"улица Лётчика Бабушкина, дом 17, корпус 1",(495) 988-99-28,55.864335949,37.673728639,зал тренажерный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-22:00,08:00-22:00,train_gym
313,314,Фитнес-клуб «Магнето Фитнесс»,Западный административный округ,район Ново-Переделкино,"6-я улица Новые Сады, дом 2, корпус 1",(495) 500-01-01,55.651969356,37.348409089,зал тренажерный №1,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,08:00-01:00,08:00-01:00,train_gym
314,315,Фитнес-клуб «Магнето Фитнесс»,Западный административный округ,район Ново-Переделкино,"6-я улица Новые Сады, дом 2, корпус 1",(495) 500-01-01,55.651891681,37.348433228,зал тренажерный №2,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,06:00-01:00,08:00-01:00,08:00-01:00,train_gym
315,316,Фитнес-клуб «Т-стиль»,Восточный административный округ,район Гольяново,"Алтайская улица, дом 33/7",(495) 545-46-25,55.820811952,37.833235772,зал тренажерный,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,09:00-21:00,09:00-21:00,train_gym
316,317,Спортивный комплекс Московской академии регби на Озёрной ал.,Зеленоградский административный округ,район Савёлки,"город Зеленоград, Озёрная аллея, дом 10",(499) 735-99-81,55.988061731,37.221821799,зал тренажерный №1,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,train_gym
317,318,Фитнес-клуб «ЗарядкаЖим»,Северный административный округ,Войковский район,"улица Адмирала Макарова, дом 6, строение 13",(499) 490-26-05,55.835952078,37.490328762,зал тренажерный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,08:00-22:00,08:00-22:00,train_gym
318,319,Фитнес-клуб «Вайлд»,Северный административный округ,район Ховрино,"Фестивальная улица, дом 53А",(495) 456-42-23,55.860758593,37.495217172,зал тренажерный №2,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,train_gym
319,320,Фитнес-клуб «Марк-Аврелий»,Восточный административный округ,район Измайлово,"Измайловское шоссе, дом 71, корпус 4Г-Д",(495) 374-51-11,55.791781849,37.748559322,зал тренажерный,06:30-00:00,06:30-00:00,06:30-00:00,06:30-00:00,06:30-00:00,08:00-23:00,08:00-23:00,train_gym
320,321,Спортивный комплекс Московской академии регби на Озёрной ал.,Зеленоградский административный округ,район Савёлки,"город Зеленоград, Озёрная аллея, дом 10",(499) 735-99-81,55.987495614,37.222764674,зал тренажерный №2,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,train_gym
321,322,Спортивный центр «Старт-7»,Центральный административный округ,Пресненский район,"улица Литвина-Седого, дом 2/13, корпус А, строение 3",(495) 987-45-59,55.761769911,37.544021684,зал тренажерный №2,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
322,323,Спортивный центр «Старт-7»,Центральный административный округ,Пресненский район,"улица Литвина-Седого, дом 2/13, корпус А, строение 3",(495) 987-45-59,55.761769911,37.544021684,зал тренажерный №1,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
323,324,Негосударственное образовательное учреждение Спортивно-оздоровительный центр «Лидер»,Юго-Западный административный округ,Ломоносовский район,"Ленинский проспект, дом 89А",(925) 367-83-45,55.676607029,37.532735898,зал тренажерный,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,train_gym
324,325,Фитнес-клуб «Ворлд класс Романов»,Центральный административный округ,район Арбат,"Романов переулок, дом 4, строение 2",(495) 727-90-01,55.754604014,37.609425554,зал тренажерный №2,07:00-01:00,07:00-01:00,07:00-01:00,07:00-01:00,07:00-01:00,09:00-01:00,09:00-01:00,train_gym
325,326,Фитнес-клуб «Фитнес центр 100»,Новомосковский административный округ,поселение Московский,"МКАД, 42-й километр, дом Б/Н",(495) 357-23-19,55.659112451,37.429505353,зал тренажерный №2,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,train_gym
326,327,Фитнес-клуб «Вавилов клуб»,Юго-Западный административный округ,Академический район,"улица Дмитрия Ульянова, дом 6, корпус 1",(499) 951-90-04,55.689486,37.561877,зал тренажерный,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,09:00-22:00,09:00-22:00,train_gym
327,328,Физкультурно-оздоровительный комплекс с бассейном «Шереметьевский»,Северный административный округ,Тимирязевский район,"улица Вучетича, дом 32",(495) 611-07-25,55.815759173,37.555890016,зал тренажерный,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,train_gym
328,329,Кроссфит-клуб «Союз Кросфит»,Восточный административный округ,район Перово,"3-й проезд Перова Поля, дом 8, строение 8",(495) 266-68-34,55.752333,37.772352,зал тренажерный,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,11:00-21:00,11:00-21:00,train_gym
